445,0,5,1,540,500,3.37,,2.24,,1,,,,,,1,,,
446,0,2,,740,720,4.29,15,4,3,4,0,,,,,11,4,,
447,0,4,0,,,,,1.79,,1.33,,,,,,14,,,
448,1,5,,570,650,3.53,15,3.34,4,4,,,,,,1,,,
449,1,5,,480,630,,,3.01,,2.67,,,,,,11,,,
450,0,5,1,500,520,2.72,,1.28,,0,,,,,,1,,,
451,1,5,0,,,,16,2.25,4,1.33,,,,,,14,,,
452,1,5,0,,,,13,3.21,4,3.67,4,,,,,11,4,,
453,0,5,1,,,,53,2.68,3,1.67,,,,,,11,,,
454,0,5,1,580,520,3.34,16,2.37,3,1,,,,,,1,,,
455,0,5,0,630,580,,15,3.83,3,3.33,0,,,,,1,4,,
456,0,5,,740,610,,15,3.71,3,3.33,,,,,,11,,,
457,0,5,0,480,540,,28,2.4,2,2.67,2,,,,,11,4,,
458,1,5,1,,,,20,2.41,4,0,,,,,,1,,,
459,1,5,,680,680,,18,3.27,3,2.67,,,,,,1,,,
460,0,5,1,,,,11,2.31,4,2,,,,,,4,,,
461,1,5,,560,560,,16,2.62,4,1.67,,,,,,4,,,
462,0,5,,580,690,3.79,,3.67,,3,,,,,,1,,,
463,1,5,,590,700,3.7,17,3.91,3,4,,,,,,1,,,
464,0,5,,,,,,2.48,,0,,,,,,4,,,
465,0,3,,,,,28,2.38,4,1,,,,,,4,,,
466,0,5,1,330,310,,15,2.8,3,1,,,,,,1,,,
467,0,5,1,580,610,3.99,,2.93,,0,,,,,,14,,,
468,0,3,1,,,,,1.19,,0,,,,,,1,,,
469,1,3,,,,,,2.4,,0,,,,,,11,,,
470,0,2,,580,680,3.5,22,2.65,3,0,,,,,,11,,,
471,1,5,,,,,,1.49,,0,,,,,,1,,,
472,1,5,,490,540,2.98,19,2.46,4,1.67,,,,,,11,,,
473,0,5,0,650,470,3.11,19,3.19,3,0,,,,,,4,,,
474,0,5,1,620,710,3.54,15,3.29,3,4,2,2.67,,,,14,4,7,
475,1,5,,510,530,2.95,15,3.2,4,1.67,,,,,,11,,,
476,0,5,0,500,510,3.32,15,3,3,2,,,,,,11,,,
477,1,4,0,,,,,2.57,,4,4,3.67,3.67,3.33,1,11,4,4,5
478,0,5,,410,470,,15,2.44,4,1,,,,,,1,,,
480,1,5,,760,680,3.36,15,3.86,3,4,4,3.67,,,,11,4,4,
481,1,5,1,460,520,,16,2.41,4,1,,,,,,1,,,
482,1,5,0,,,,,0.97,,0,,,,,,1,,,
483,1,5,,,,,,3.97,,4,4,4,,,3.67,4,4,4,
484,1,5,,570,600,,13,3.23,4,3.67,,,,,,11,,,
485,0,5,0,580,490,3.11,13,2.99,3,1,,,,,,1,,,
486,1,5,,,,,10,3.29,4,3.33,,,,,,4,,,
487,1,2,,380,610,4.11,22,2.58,1,3,2,3,2,2.67,0,1,4,4,5
488,1,4,,,,,,2.11,,0,,,,,,1,,,
489,0,4,0,480,550,2.6,24,2.41,3,1,,,,,,1,,,
490,1,5,,570,630,3.92,,1.15,,0,,,,,,11,,,
491,1,5,,440,570,,29,2.73,4,2.33,,,,,,11,,,
492,1,5,,490,540,,,2.1,,0,,,,,,1,,,
493,0,5,1,570,640,4.07,,3.73,,2.67,,,,,,1,,,
494,1,5,1,,,,17,2.54,4,1.67,,,,,,1,,,
495,1,5,0,480,540,3.78,15,2.7,4,3,,,,,,1,,,
496,1,5,0,480,590,,,0.93,,1.67,,,,,,11,,,
497,1,5,,620,690,3.86,15,3.88,1,4,4,4,4,3,4,1,4,4,4
498,0,3,,570,650,3.66,15,3.66,3,3.67,,,,,,11,,,
499,1,5,,620,700,3.92,16,3.06,4,4,2,,,,,1,4,,
500,1,5,,720,730,3.68,15,3.51,1,4,3.33,3.67,3.67,3,2.67,1,4,4,5
501,0,5,,620,760,3.7,16,3.38,2,4,3.67,,,,,1,4,,
502,1,4,0,400,660,,18,2.96,1,4,4,3.67,2.67,2,2.67,1,6,7,5
503,0,2,,700,670,4.08,15,3.65,3,4,3,3,,,,11,4,4,
504,1,5,,660,690,3.64,15,3.5,2,4,,,,,,1,,,
505,0,5,0,530,560,3.09,15,3.36,4,2,,,,,,1,,,
506,1,5,,600,780,3.92,18,3.79,1,4,3.67,4,4,3,3.67,1,4,4,4
507,1,5,,600,630,3.56,15,3.97,3,4,,,,,,11,,,
508,0,3,1,440,440,,14,2.97,4,2,,,,,,11,,,
509,1,5,0,540,620,2.71,,1.79,,4,0,,,,,4,6,,
510,0,4,1,520,530,,12,2.73,3,1.67,0,1.67,,,,1,4,4,
511,0,4,0,500,580,,,3.29,,0,,,,,,11,,,
512,1,5,,,,3.03,15,2.63,2,3,,,,,,1,,,
513,1,5,0,570,610,3.5,15,3.28,4,1,,,,,,1,,,
514,0,5,0,490,530,4.11,15,2.98,2,2.33,,,,,,1,,,
515,1,5,1,600,550,3.48,,1.94,,1,1.67,2,2.67,3,0,1,6,7,5
516,1,5,1,,,,8,3.43,3,1.67,,,,,,1,,,
517,1,5,1,,,,11,2.58,4,1,,,,,,1,,,
518,1,5,0,470,490,3.33,15,2.65,4,0,,,,,,11,,,
519,0,5,0,420,530,3.13,13,3.08,3,3.67,2,2,,,,11,4,4,
520,0,4,1,,,,,2.1,,1,,,,,,1,,,
521,1,2,1,540,530,3.75,11,3.78,3,3,,,,,,1,,,
522,0,5,,580,590,,13,3.2,2,3,,,,,,1,,,
523,0,5,1,,,,18,3.23,4,2.33,,,,,,1,,,
524,1,4,,400,510,,14,2.09,4,1,,,,,,14,,,
525,1,5,,580,590,2.94,,2.45,,2.67,,,,,,1,,,
526,1,5,0,570,600,2.99,,2.9,,4,0,,,,,4,6,,
527,1,3,,,,,32,2.23,3,2,,,,,,4,,,
528,1,5,1,,,,,1.62,,0,0,,,,,11,4,,
529,1,5,0,580,710,2.98,15,3.51,2,4,,,,,,1,,,
530,1,5,0,530,560,,19,2.62,4,0,,,,,,11,,,
532,1,5,0,610,650,3.14,15,3.22,3,4,,,,,,1,,,
534,1,4,1,,,,,1.42,,1.67,,,,,,14,,,
535,1,5,0,690,610,,19,2.58,4,1,,,,,,1,,,
536,0,5,0,600,560,3.89,,2.75,,0,,,,,,1,,,
537,0,5,1,,,,,2.6,,1,,,,,,1,,,
538,0,5,,600,650,3.45,,3.53,,3.67,4,,,,,1,6,,
539,0,5,0,490,550,,9,2.81,4,2.67,3.33,1,,,,4,6,7,
540,1,5,,430,500,2.27,15,2.62,4,0,,,,,,11,,,
541,1,5,0,510,600,1.92,20,3.04,4,0,,,,,,14,,,
542,1,5,1,480,680,3.72,19,2.77,2,3.33,,,,,,14,,,
543,0,5,,540,580,3.81,16,3.99,1,4,4,4,4,4,4,14,6,7,5
544,1,5,,530,640,3.43,16,3.09,1,3.33,1.67,3.33,3.67,3.33,0,1,6,7,5
545,0,5,1,590,520,,,1.99,,0,,,,,,1,,,
546,1,5,,,,,11,3.69,3,3.33,0,,,,,11,6,,
547,1,2,1,,,,10,2.78,4,0,,,,,,1,,,
548,1,5,,610,600,,39,2.69,4,2,,,,,,1,,,
549,0,5,,540,600,2.81,22,2.62,4,2,,,,,,1,,,
550,1,5,0,,,,18,2.78,4,1.67,,,,,,11,,,
551,1,5,,,,,,,,0,,,,,,4,,,
552,1,5,0,670,650,,20,3.19,3,4,,,,,,1,,,
553,1,5,,530,550,3.77,16,2.97,4,3.33,,,,,,4,,,
554,0,2,,,,,9,3.67,4,3.67,,,,,,11,,,
555,1,2,,,,,,2.22,,3.33,0,0,,,,1,6,7,
556,1,2,,,,,,3.35,,2.67,,,,,,1,,,
557,1,5,,480,470,,19,2.93,4,3.33,,,,,,4,,,
558,1,5,,660,790,3.65,16,3.86,3,4,4,4,3.33,,,14,14,7,5
559,0,5,,580,780,3.96,16,3.62,2,4,4,4,3,2.67,2.33,11,14,4,5
560,1,5,,680,800,3.95,,0,,0,,,,,,14,,,
561,0,2,,,,,10,2.99,3,2,2,2.33,,,,6,4,5,
562,1,5,,,,,11,3.29,1,4,4,4,,3.33,3.33,14,4,7,
563,1,5,0,530,600,3.11,,2.09,,0,,,,,,11,,,
564,1,5,,610,620,3.14,19,2.55,4,2,,,,,,4,,,
566,1,5,1,490,680,3.99,15,3.34,2,3.67,,,,,,4,,,
568,0,5,1,560,660,3.38,15,3.06,2,1,,,,,,4,,,
569,1,5,0,640,740,2.72,27,2.85,1,3.67,3.33,3.67,2,2.67,1.67,11,4,7,5
570,0,5,0,530,630,3.89,15,2.89,4,0,,,,,,4,,,
571,0,5,0,530,640,3.14,16,3.05,4,0,,,,,,4,,,
572,0,5,1,510,540,3.15,15,3.18,2,2.67,,,,,,11,,,
573,1,5,0,580,610,3.11,,2.07,,0,,,,,,14,,,
574,1,5,0,620,660,3.02,,1.17,,2,2,0,,,,11,4,5,
575,0,5,,600,570,2.54,,2,,2,,,,,,4,,,
576,1,5,0,740,580,4.07,19,3,3,0,,,,,,14,,,
577,0,5,0,620,640,4.11,15,3.42,1,4,2.67,2.67,2.33,4,1,11,14,4,5
578,1,5,,510,610,,9,3.81,4,4,,,,,,11,,,
579,1,5,0,530,520,,,2.19,,2,,,,,,11,,,
580,0,5,0,500,690,4.04,15,3.8,4,2.67,,,,,,11,,,
581,1,3,0,450,460,3.47,15,2.91,4,2.33,1.33,0,,,,11,14,4,
582,0,5,1,,,,,1.21,,2,,,,,,11,,,
583,0,5,,590,650,,11,3.44,2,3.67,2.67,2,,,,14,14,7,
584,1,5,0,520,660,,7,2.83,2,4,,,,,,11,,,
585,1,3,,450,540,1.59,,1.9,,0,,,,,,6,,,
586,0,5,0,700,730,3.55,15,3.54,3,3,,,,,,11,,,
587,1,5,,,,,11,2.42,4,2.67,,,,,,14,,,
588,0,5,0,480,570,3.52,15,2.84,2,2.33,,,,,,11,,,
589,0,5,0,510,490,,14,2.6,3,2,,,,,,11,,,
590,1,5,1,600,620,3.59,,2.43,,2,,,,,,11,,,
591,0,5,,,,,7,3.4,4,4,,,,,,14,,,
592,1,5,,510,590,3.34,15,3.46,4,1.33,,,,,,14,,,
593,0,5,1,,,,,3.04,,0,,,,,,6,,,
594,1,5,1,510,680,3.09,22,3.37,4,0,,,,,,14,,,
595,0,5,,,,,43,3.21,4,2.33,,,,,,14,,,
596,0,5,,,,,,2.63,,1,,,,,,14,,,
597,0,5,0,460,420,3.4,11,3.51,3,3.33,,,,,,14,,,
598,0,5,1,680,620,3.94,15,3.07,4,1.33,,,,,,14,,,
599,1,5,,590,610,2.98,15,3.26,3,3,,,,,,14,,,
600,0,5,0,490,610,3.7,,2.17,,2,,,,,,4,,,
601,1,5,0,480,460,,16,2.37,4,0,,,,,,6,,,
602,1,5,,510,640,3.55,15,2.61,2,3.67,,,,,,11,,,
603,1,5,,,,,,2.57,,0,,,,,,14,,,
604,1,5,1,560,580,3.8,,2.33,,0,,,,,,14,,,
605,0,5,0,610,650,4.19,15,3.85,2,4,,,,,,4,,,
606,1,2,,540,610,3.69,15,3.04,4,4,,,,,,11,,,
607,1,5,,570,660,,,3.56,,4,,,,,,6,,,
608,1,5,0,600,640,3.47,16,3.47,1,4,4,2.67,4,3.67,4,14,14,4,5
609,1,5,,600,590,2.95,15,3.14,1,4,3.67,3,2.33,3.33,2,11,14,4,5
610,1,4,0,,,,25,2.91,4,4,,,,,,11,,,
611,1,5,1,520,660,,,2.62,,3.67,,,,,,14,,,
613,0,5,0,580,530,3.33,11,3.92,4,0,,,,,,14,,,
614,0,5,0,490,380,3.47,,2.37,,0,,,,,,11,,,
615,1,4,1,590,580,3.35,19,3.61,4,3.67,,,,,,11,,,
616,1,5,1,500,620,3.77,15,3.17,1,4,4,3.33,3,4,2.67,14,4,4,5
617,0,5,0,510,580,3.57,,2.56,,0,,,,,,14,,,
618,0,5,1,510,660,3.64,,3.25,,0,,,,,,4,,,
619,1,5,0,640,570,,63,3.42,1,4,,,,,,14,,,
620,0,5,,320,450,,,1.57,,3,,,,,,11,,,
621,0,5,,,,,10,3.75,3,3.67,,,,,,11,,,
622,1,5,,640,660,2.44,,3.7,,3.67,,,,,,14,,,
623,0,5,0,560,570,3.69,15,3.32,2,2.67,,,,,,4,,,
624,0,5,0,610,670,4.12,15,3.91,2,4,,,,,,14,,,
625,0,5,0,490,640,3.77,15,3.37,2,3.67,,,,,,6,,,
626,1,2,,570,510,,6,3.72,3,3,,,,,,14,,,
627,0,3,0,,,,,0.93,,0,,,,,,14,,,
628,1,5,0,630,780,3.5,15,3.32,2,4,,,,,,4,,,
629,1,2,0,,,,,1.71,,0,,,,,,14,,,
630,1,3,,500,590,3.87,15,3.22,1,4,2.67,2,2.67,3,1.33,11,14,4,5
631,1,5,,550,610,,,3.47,,0,,,,,,14,,,
632,1,5,1,530,600,3.13,,1.71,,3,,,,,,11,,,
633,0,5,,520,600,3.32,19,3.35,3,0,,,,,,11,,,
634,0,5,0,700,720,4.23,15,3.87,4,3.67,,,,,,11,,,
635,1,5,1,660,670,3.29,19,3.08,3,4,,,,,,6,,,
636,1,5,0,570,660,3.89,16,3.08,1,3.67,2.67,4,2.67,3,2.67,14,14,4,5
637,0,5,1,530,590,3.62,15,2.85,2,1.33,,,,,,4,,,
638,1,5,,610,680,4.03,15,4,2,4,,,,,,11,,,
639,0,2,0,,,,,1.17,,0,,,,,,14,,,
640,1,4,,,,,,2.89,,0,,,,,,14,,,
641,0,5,,,,,,0.68,,0,,,,,,5,,,
642,1,5,,620,730,3.65,15,3.92,4,4,,,,,,4,,,
643,1,3,,690,680,,15,3.43,4,3.67,,,,,,14,,,
644,1,5,1,620,630,4.15,20,2.9,4,0,,,,,,14,,,
645,0,2,,,,,15,2.66,2,2.33,,,,,,11,,,
646,0,3,0,510,490,2.89,35,3.12,4,0,,,,,,11,,,
647,0,3,,,,,24,2.42,3,2.33,1.33,1.67,,,,11,14,7,
648,0,5,,600,620,,32,2.88,3,2.33,,,,,,4,,,
651,1,5,,560,550,,15,2.95,4,3,,,,,,6,,,
652,0,5,,490,530,,15,3.39,3,3.33,,,,,,14,,,
653,0,5,1,520,410,3.42,15,2.86,4,0,,,,,,14,,,
654,0,5,0,570,620,2.98,20,3.34,4,0,,,,,,11,,,
655,0,3,0,360,380,3.42,,2.73,,0,,,,,,11,,,
656,0,5,1,560,600,,,2.87,,3,,,,,,14,,,
657,0,5,0,570,490,3.33,,2.44,,2.67,,,,,,5,,,
658,1,5,,570,620,3.21,15,3.38,4,4,,,,,,14,,,
659,0,5,,,,3.93,7,3.68,3,3.33,,,,,,14,,,
660,1,5,0,500,540,3.09,19,3.17,4,1.67,0,,,,,4,4,,
661,0,2,1,500,550,3.85,16,3.6,3,3.67,,,,,,11,,,
662,1,5,0,330,460,3.04,56,3.75,4,0,,,,,,14,,,
663,0,5,,590,690,4.03,15,3.55,2,4,,,,,,11,,,
664,1,5,0,650,690,3.15,16,3.46,3,4,,,,,,11,,,
665,1,5,0,540,660,2.78,14,2.7,4,2,,,,,,11,,,
666,0,5,1,600,650,4.1,15,3.89,2,4,,,,,,6,,,
668,1,5,1,380,440,2.43,,1.68,,0,,,,,,4,,,
669,1,5,1,570,600,3.91,19,2.62,4,0,,,,,,14,,,
670,0,5,1,520,510,3.19,15,3.13,4,2,,,,,,14,,,
671,0,5,1,650,610,,,1.95,,0,,,,,,14,,,
672,0,5,0,,,,,3.63,,3,,,,,,11,,,
673,1,5,,770,660,2.26,11,2.75,3,4,,,,,,11,,,
674,1,5,,,,,12,2.35,4,3,,,,,,14,,,
675,1,5,,540,560,2.7,,2,,0,,,,,,4,,,
676,0,5,,,,,,3,,2.33,,,,,,14,,,
677,0,5,0,580,590,3.26,15,3.15,3,0,,,,,,14,,,
678,1,5,0,,,,,0.58,,0,,,,,,11,,,
679,1,2,,560,640,3.54,15,3.88,3,4,,,,,,14,,,
680,0,4,0,,,,11,2.58,4,3.67,,,,,,14,,,
681,0,2,0,430,500,2.26,18,2.58,4,0,,,,,,14,,,
682,1,5,,500,540,3.19,15,3.74,3,3.33,,,,,,14,,,
684,0,5,0,570,600,3.85,15,2.79,2,2,,,,,,4,,,
685,1,5,,570,590,3.71,15,3.71,4,4,,,,,,11,,,
686,1,5,,440,480,,14,2.02,4,2,,,,,,11,,,
687,0,4,1,450,370,,13,2.66,4,0,,,,,,4,,,
688,1,3,0,440,450,1.67,,1.62,,0,,,,,,14,,,
689,1,5,,680,690,,,2.24,,4,2,3,,,,14,4,5,
690,1,3,,,,,,3.65,,3.33,,,,,,14,,,
691,1,5,,,,,17,2.44,4,2,,,,,,5,,,
692,1,5,,510,500,,,2.11,,4,0,,,,,6,4,,
693,0,5,,580,540,2.43,,0,,0,,,,,,6,,,
694,1,2,,300,440,,,0,,0,,,,,,14,,,
695,0,5,,440,430,,15,3.05,4,1.67,,,,,,5,,,
696,1,5,0,510,490,2.54,23,2.97,,1.33,,,,,,5,,,
697,1,5,0,590,630,3.87,18,3.4,1,4,4,4,3.67,2.33,1.67,5,4,7,5
698,1,5,1,550,620,3.62,19,3.35,4,3.67,2.33,3,,,,5,6,5,
699,1,4,1,540,440,3,,1.55,,0,,,,,,6,,,
700,0,5,0,520,640,3.31,,3.53,,2.67,,,,,,6,,,
701,0,5,1,520,630,3.27,19,2.32,3,1,,,,,,5,,,
702,1,5,0,490,660,3.84,15,3.14,1,4,3,3.67,2.67,3,2,5,4,7,5
703,1,5,0,540,530,2.31,,4,,4,,,,,,5,,,
704,0,5,0,490,470,3.16,19,2.89,4,1.67,,,,,,5,,,
706,0,3,1,,,,11,2.61,3,2,,,,,,5,,,
707,0,4,0,550,570,3.8,,3.37,,3,,,,,,6,,,
708,1,4,0,310,400,,,2.2,,1,,,,,,5,,,
709,0,5,,,,,24,3.33,3,4,,,,,,14,,,
710,1,5,0,570,610,3.65,19,3.29,4,3.33,0,,,,,6,6,,
711,1,5,,660,690,3.92,15,3.96,3,4,4,,,,,6,6,,
712,1,5,0,580,740,3.54,18,2.61,4,3.67,,,,,,5,,,
713,1,5,0,,,3.2,19,2.29,4,1.67,,,,,,14,,,
714,1,5,1,710,620,,19,2.8,4,4,,,,,,14,,,
715,0,5,1,520,650,3.74,15,3.05,2,2,,,,,,5,,,
716,0,5,,550,600,3.31,12,3.41,3,2,,,,,,5,,,
717,0,5,,,,,10,2.57,3,3,,,,,,5,,,
719,1,4,0,650,720,,,3.32,,4,,,,,,14,,,
720,0,5,0,540,700,3.52,,2.96,,3.67,,,,,,5,,,
721,0,5,0,650,650,,,2.78,,2.33,,,,,,14,,,
722,1,2,,580,600,3.14,,1.9,,1.67,0,,,,,5,4,,
723,0,5,,490,550,3.21,,2.63,,4,,,,,,5,,,
724,1,5,,,,,54,3.26,3,4,1,,,,,6,4,,
725,1,5,,,,,,2.1,,2,,,,,,4,,,
726,1,4,1,470,430,2.47,,2.07,,0,,,,,,6,,,
727,1,5,,540,740,3.47,15,3.8,4,4,,,,,,5,,,
728,0,5,0,580,600,3.48,15,3.05,3,3.33,,,,,,5,,,
729,1,5,0,590,710,3.94,16,4,3,4,,,,,,5,,,
730,1,5,,510,570,3.34,15,3.43,3,3,,,,,,14,,,
731,1,5,,530,580,3.71,23,2.52,4,0,,,,,,5,,,
732,0,3,0,,,,22,2.76,2,2.67,,,,,,14,,,
733,1,5,0,560,620,3.87,15,3.49,2,3,,,,,,5,,,
734,1,5,0,650,680,3.28,,2.03,,3.33,2.33,2,2.33,2,0,5,6,5,5
735,1,5,,660,740,2.68,15,3.04,4,1.67,,,,,,5,,,
736,1,3,1,,,,,2.71,,0,,,,,,14,,,
737,0,5,,,,,10,2.67,4,0,,,,,,14,,,
738,0,5,,570,590,3.4,,2.22,,2.33,,,,,,14,,,
739,1,5,0,610,610,3.31,19,3.15,3,3.67,0,,,,,6,6,,
740,0,5,,540,590,,11,3.36,4,3.67,,,,,,14,,,
742,0,5,1,550,550,3.28,11,3.07,4,3.67,,,,,,5,,,
743,1,5,0,490,580,2.47,7,2.29,2,3,,,,,,5,,,
744,0,5,0,570,640,3.81,15,3.35,4,2.67,,,,,,5,,,
745,0,5,1,,,,10,3.1,4,1.67,,,,,,5,,,
746,1,5,0,600,640,3.81,22,2.73,1,4,4,3.33,3.33,3,0,5,7,5,5
747,1,4,1,,,,,1.26,,0,,,,,,5,,,
748,1,5,1,510,530,,16,3,4,1,,,,,,5,,,
749,0,5,,,,,,0.68,,0,,,,,,5,,,
750,0,5,1,500,590,,6,3.92,4,4,4,3.67,,,,5,4,7,
751,1,5,,570,550,3.55,15,3.56,3,2.33,,,,,,5,,,
752,1,5,,620,650,,21,2.77,4,4,,,,,,5,,,
753,0,4,,,,,,2.68,,0,,,,,,5,,,
754,0,2,0,290,420,,,2.44,,1,,,,,,5,,,
755,0,5,,640,570,3.08,18,2.69,3,3,,,,,,5,,,
756,0,4,1,430,430,2.56,16,2.68,3,2.67,,,,,,5,,,
757,0,5,0,550,580,3.24,18,3.14,3,3,,,,,,5,,,
758,1,5,0,580,610,3.42,15,2.9,4,3.67,,,,,,6,,,
759,1,5,0,560,550,3.61,15,3.15,3,2.67,,,,,,5,,,
760,1,5,,400,480,,15,2.85,,0,,,,,,6,,,
761,0,5,,600,640,4.26,15,3.96,2,4,,,,,,5,,,
762,0,5,,470,590,,10,3.42,3,3.33,,,,,,5,,,
763,0,5,0,,,,15,3.16,2,3.67,,,,,,5,,,
764,1,5,1,580,710,3.24,15,3.36,3,3.33,,,,,,5,,,
765,0,5,,650,620,3.54,,2.24,,0,,,,,,5,,,
766,0,3,0,,,,11,3.21,3,2,,,,,,5,,,
767,1,4,1,570,560,2.76,15,3.2,4,2.67,,,,,,5,,,
768,0,5,,580,570,3.64,15,3.45,3,2.67,,,,,,14,,,
769,0,5,,590,500,3.27,,1.81,,0,,,,,,14,,,
770,0,5,1,510,550,3.95,15,3.57,4,2.67,,,,,,6,,,
771,1,4,1,370,470,3.44,16,3.3,4,2.33,,,,,,5,,,
772,0,5,1,570,690,4.46,15,3.72,2,3.33,,,,,,5,,,
773,1,5,,590,780,3.88,15,3.77,4,4,,,,,,5,,,
774,1,5,,560,660,2.87,,2.43,,4,2.33,1.67,,0,,5,6,5,
775,0,5,1,570,590,4,15,3.79,4,3,,,,,,5,,,
776,1,5,,500,670,3.62,,1.57,,0,,,,,,5,,,
777,0,5,0,630,630,3.22,15,3.6,4,4,4,,,,,5,4,,
778,1,5,1,520,580,3.98,15,3.45,2,3.33,,,,,,5,,,
779,1,5,0,540,560,,17,2.44,4,2,,,,,,5,,,
780,0,5,0,430,430,3.03,18,2.95,4,1,,,,,,5,,,
781,0,5,0,700,720,3.92,15,3.89,2,4,4,4,,,,5,6,5,
782,1,5,0,520,590,3.19,18,2.65,4,3,0,,,,,5,4,,
783,1,5,0,550,590,3.43,15,3.11,4,2.67,0,,,,,5,4,,
784,0,5,1,540,540,3.46,15,2.89,4,1,,,,,,5,,,
785,1,2,,550,490,3.82,15,2.93,3,2,,,,,,5,,,
786,1,5,0,510,570,3.22,18,2.41,1,4,4,3,2.33,3.67,0,5,4,7,5
787,1,5,1,,,,,1,,0,,,,,,5,,,
788,1,4,,470,380,2.14,,1.76,,1,,,,,,14,,,
789,1,5,1,590,540,3.3,,0.32,,1.33,,,,,,5,,,
790,0,5,0,690,660,3.86,19,3.75,3,4,4,4,,,,5,6,5,
791,1,5,,,,,,0,,0,,,,,,14,,,
792,1,5,,600,600,3.88,,1.17,,0,,,,,,5,,,
793,1,5,,,,,,1,,0,,,,,,14,,,
794,0,2,1,550,630,3.87,15,3.19,2,3,,,,,,5,,,
795,1,4,1,520,650,3.51,,1.34,,1,1.67,,,,,5,6,,
796,1,5,0,590,640,,11,2.9,4,3.67,2.33,,,,,5,4,,
797,0,5,0,,,,,1.54,,0,,,,,,5,,,
798,1,5,,,,,16,3.35,4,0,,,,,,6,,,
799,0,4,1,,,,10,4,4,4,0,,,,,5,4,,
800,1,5,,,,,,3.7,,3.67,,,,,,4,,,
801,1,5,,,,,,1.82,,2.33,,,,,,14,,,
802,1,5,,500,620,,,0.84,,0,,,,,,5,,,
803,1,5,1,,,,,3.47,,4,2.67,3.67,0,,,14,6,5,5
804,0,5,,,,,,2,,1.67,,,,,,14,,,
805,0,5,,,,,18,2.58,3,0,,,,,,6,,,
806,0,5,,,,,,4,,4,,,,,,14,,,
807,1,5,,,,3.99,15,3.78,3,4,2.67,3,,,,5,6,5,
808,0,5,,,,,,4,,4,,,,,,14,,,
809,0,5,1,610,690,3.79,12,3.76,2,3.67,,,,,,5,,,
810,1,5,,530,500,2.3,13,2.91,3,2.67,,,,,,5,,,
811,0,2,1,,,,,3.5,,4,3,,,,,6,6,,
812,1,2,0,580,660,,,1,,1,,,,,,6,,,
813,1,5,,,,,,0,,0,,,,,,4,,,
814,1,5,,,,,,4,,4,,,,,,4,,,
815,1,5,,,,,,4,,4,,,,,,4,,,
816,0,3,0,440,500,3.75,20,3.13,2,2.33,,,,,,5,,,
818,0,5,,520,570,3.81,15,3.1,2,3.67,,,,,,5,,,
819,0,5,1,490,650,3.43,15,2.78,2,2,,,,,,5,,,
820,0,5,,340,340,2.97,11,2.92,4,0,,,,,,4,,,
821,0,3,1,,,,60,2.52,4,0,,,,,,4,,,
822,1,5,0,670,640,3.87,15,3.21,2,3.33,,,,,,4,,,
823,0,5,,560,580,3.97,15,3.38,3,2.33,,,,,,5,,,
824,1,5,,500,640,3.68,,2.94,,2.33,,,,,,4,,,
825,1,3,,540,630,,14,2.64,4,1.67,,,,,,5,,,
826,0,5,,550,690,3.47,,2.44,,2,,,,,,5,,,
827,1,5,,560,570,,,3.23,,4,3,3.33,3,3,3.33,4,7,5,5
828,1,1,0,630,600,3,15,2.77,3,2.33,,,,,,5,,,
829,0,5,,480,510,3.04,15,2.74,3,3.67,,,,,,5,,,
830,1,5,,520,610,3.3,36,2.8,4,3.33,,,,,,5,,,
831,1,5,,540,620,4.27,15,3.93,3,3.67,,,,,,6,,,
832,1,5,,580,670,3.56,20,3.23,1,4,3.67,4,4,4,2,6,6,5,5
833,1,5,,520,650,,11,3.16,4,3.33,,,,,,4,,,
834,0,4,,490,480,3.52,,2.41,,0,,,,,,6,,,
835,0,5,0,540,540,3.67,15,3.41,3,2.33,,,,,,6,,,
836,1,5,0,640,600,2.12,15,3.64,4,3.33,,,,,,4,,,
839,1,5,,640,610,3.37,14,3.18,4,4,,,,,,4,,,
840,0,3,,410,400,3.33,,2.16,,0,,,,,,4,,,
841,1,5,0,510,590,3.69,15,2.81,4,1,,,,,,5,,,
842,1,5,1,580,560,3.43,20,2.26,3,2.67,,,,,,6,,,
843,0,5,0,500,560,3.73,15,3.33,2,2.33,,,,,,6,,,
844,1,5,1,550,650,4.28,15,3.85,4,0,,,,,,4,,,
845,1,1,,590,650,2.87,18,2.65,4,3.67,,,,,,5,,,
846,1,5,,600,560,3.05,,2.77,,3,,,,,,5,,,
847,0,5,,510,640,3.36,18,3.02,4,4,2.33,1.67,,,,6,7,5,
848,1,3,,350,410,3.31,20,2.87,2,2.67,,,,,,5,,,
849,1,5,,530,640,3.12,,2.3,,0,,,,,,5,,,
850,0,5,,600,490,3.24,26,2.44,3,2.33,,,,,,6,,,
851,0,3,1,400,440,3.05,47,2.51,4,0,,,,,,4,,,
852,1,3,,450,530,2.6,,1.26,,2,0,,,,,6,7,,
853,0,5,,570,490,3.33,,2.44,,2.67,,,,,,5,,,
854,0,3,,380,440,2.89,21,2.32,4,0,,,,,,6,,,
856,1,5,,700,780,4,15,3.98,4,4,,,,,,5,,,
857,0,5,,520,590,2.37,12,2.29,3,2.33,,,,,,5,,,
858,0,5,,610,750,4.34,15,3.98,2,4,,,,,,5,,,
859,0,5,,,,,42,3.98,3,4,,,,,,5,,,
860,0,5,,540,480,3.62,15,3.09,3,3.33,,,,,,5,,,
